97100
and drag to reorder skills:0.00530381050463
mos quantitative trader company name:8.23892893924e-05
view 12 more view 12:8.23892893924e-05
dates employed jan 2010 –:8.23892893924e-05
morgan stanley click and drag:8.23892893924e-05
dates employed jul 2012 –:8.23892893924e-05
to reorder skills trading strategies:8.23892893924e-05
quantitative trader sun trading llc:8.23892893924e-05
dates employed jul 2013 –:8.23892893924e-05
view 12 more skills recommendations:8.23892893924e-05
– dec 2014 employment duration:8.23892893924e-05
at morgan stanley click and:8.23892893924e-05
ct see description see more:8.23892893924e-05
philosophy phd field of study:8.23892893924e-05
– oct 2012 employment duration:8.23892893924e-05
reorder skills view 12 more:8.23892893924e-05
company name merrill lynch dates:8.23892893924e-05
more view 12 more skills:8.23892893924e-05
17 more view 17 more:8.23892893924e-05
dates employed may 2012 –:8.23892893924e-05
– present employment duration 9:8.23892893924e-05
or expected graduation 1992 –:8.23892893924e-05
reorder skills view 17 more:8.23892893924e-05
dates employed jul 2009 –:8.23892893924e-05
colleagues at morgan stanley click:8.23892893924e-05
quantitative trader company name tower:8.23892893924e-05
duration 1 yr 11 mos:8.23892893924e-05
skills view 17 more view:8.23892893924e-05
reorder skills quantitative finance see:8.23892893924e-05
2009 employment duration 3 yrs:8.23892893924e-05
attended or expected graduation 1992:8.23892893924e-05
1 organization 1 expand organizations:8.23892893924e-05
4 mos location greater new:8.23892893924e-05
view 17 more skills recommendations:8.23892893924e-05
carnegie mellon university degree name:8.23892893924e-05
duration 2 yrs 11 mos:8.23892893924e-05
trading see 8 endorsements for:8.23892893924e-05
dates employed oct 2011 –:8.23892893924e-05
to reorder skills view 12:8.23892893924e-05
to reorder skills view 17:8.23892893924e-05
mos location singapore see description:8.23892893924e-05
about université pierre et marie:8.23892893924e-05
dates employed apr 2009 –:8.23892893924e-05
see more about quantitative researcher:8.23892893924e-05
employment duration 1 yr 11:8.23892893924e-05
2008 – aug 2008 employment:8.23892893924e-05
electronic trading group 57939 members:8.23892893924e-05
12 more view 12 more:8.23892893924e-05
employment duration 2 yrs 6:8.23892893924e-05
indian institute of technology bombay:8.23892893924e-05
dates employed aug 2013 –:8.23892893924e-05
see less about stanford university:8.23892893924e-05
expected graduation 2012 – 2013:8.23892893924e-05
8 mos see description see:8.23892893924e-05
dates employed jul 2011 –:7.20906282183e-05
school featured skills  endorsements:7.20906282183e-05
influencer chief economic advisor allianz:7.20906282183e-05
location san francisco bay area:7.20906282183e-05
2011 – sep 2011 employment:7.20906282183e-05
certifications section certification series 7:7.20906282183e-05
ca see description see more:7.20906282183e-05
morgan stanley dates employed jun:7.20906282183e-05
more view 10 more skills:7.20906282183e-05
to reorder skills c see:7.20906282183e-05
view 15 more skills recommendations:7.20906282183e-05
skills recommendations received 2 given:7.20906282183e-05
at this endorsed by 7:7.20906282183e-05
14 more skills recommendations received:7.20906282183e-05
see more about summer associate:7.20906282183e-05
1 yr 8 mos location:7.20906282183e-05
followers algorithmic trading 77554 members:7.20906282183e-05
dates employed feb 2013 –:7.20906282183e-05
expected graduation 2000 – 2004:7.20906282183e-05
15 more skills recommendations received:7.20906282183e-05
duration 3 yrs 6 mos:7.20906282183e-05
duration 4 mos location chicago:7.20906282183e-05
the university of chicago 125712:7.20906282183e-05
1 yr 10 mos location:7.20906282183e-05
duration 2 yrs 4 mos:7.20906282183e-05
elerian is a linkedin influencer:7.20906282183e-05
11 mos location greater chicago:7.20906282183e-05
education carnegie mellon university degree:7.20906282183e-05
finance see less see less:7.20906282183e-05
degree field of study mathematics:7.20906282183e-05
7 connections have given endorsements:7.20906282183e-05
5 others who are highly:7.20906282183e-05
– 2005 featured skills :7.20906282183e-05
reorder skills view 14 more:7.20906282183e-05
2009 – aug 2009 employment:7.20906282183e-05
publication 1 expand publications section:7.20906282183e-05
2011 employment duration 3 mos:7.20906282183e-05
of economics and political science:7.20906282183e-05
duration 3 mos see description:7.20906282183e-05
has 1 publication 1 expand:7.20906282183e-05
15 more view 15 more:7.20906282183e-05
2014 employment duration 2 yrs:7.20906282183e-05
14 more view 14 more:7.20906282183e-05
name bachelor field of study:7.20906282183e-05
and 5 connections have given:7.20906282183e-05
partners click and drag to:7.20906282183e-05
duration 2 yrs 2 mos:7.20906282183e-05
university click and drag to:7.20906282183e-05
– aug 2015 employment duration:7.20906282183e-05
3 mos location greater chicago:7.20906282183e-05
location chicago see description see:7.20906282183e-05
to reorder skills statistical arbitrage:7.20906282183e-05
members systematic trading and statistical:7.20906282183e-05
2006 employment duration 1 yr:7.20906282183e-05
trading llc sun trading llc:7.20906282183e-05
view 15 more view 15:7.20906282183e-05
chicago see description see more:7.20906282183e-05
dates employed may 2008 –:7.20906282183e-05
more view 15 more skills:7.20906282183e-05
illinois 500 500 connections connect:7.20906282183e-05
2008 – present employment duration:7.20906282183e-05
reorder skills statistical arbitrage see:7.20906282183e-05
to reorder skills recommendations received:7.20906282183e-05
to reorder skills view 10:7.20906282183e-05
to reorder skills view 14:7.20906282183e-05
view 10 more skills recommendations:7.20906282183e-05
– sep 2016 employment duration:7.20906282183e-05
trader at tower research capital:7.20906282183e-05
master of science field of:7.20906282183e-05
associate company name morgan stanley:7.20906282183e-05
aug 2012 employment duration 3:7.20906282183e-05
– dec 2009 employment duration:7.20906282183e-05
education université pierre et marie:7.20906282183e-05
indian institute of technology delhi:7.20906282183e-05
of study computational finance dates:7.20906282183e-05
name master of science field:7.20906282183e-05
and 5 others who are:7.20906282183e-05
duration 2 yrs 8 mos:7.20906282183e-05
sun trading llc sun trading:7.20906282183e-05
2007 employment duration 1 yr:7.20906282183e-05
attended or expected graduation 1994:7.20906282183e-05
drag to reorder skills recommendations:7.20906282183e-05
reorder skills view 10 more:7.20906282183e-05
2005 featured skills  endorsements:7.20906282183e-05
employment duration 3 yrs 6:7.20906282183e-05
employment duration 3 yrs 5:7.20906282183e-05
employment duration 3 yrs 9:7.20906282183e-05
2011 employment duration 2 yrs:7.20906282183e-05
duration 2 yrs see description:7.20906282183e-05
dates employed mar 2015 –:7.20906282183e-05
reorder skills view 15 more:7.20906282183e-05
london school of economics and:7.20906282183e-05
dates employed mar 2014 –:7.20906282183e-05
– may 2012 employment duration:7.20906282183e-05
trading see 9 endorsements for:7.20906282183e-05
and 7 connections have given:7.20906282183e-05
attended or expected graduation 2015:7.20906282183e-05
view 14 more view 14:7.20906282183e-05
– 2014 activities and societies:7.20906282183e-05
10 more view 10 more:7.20906282183e-05
a linkedin influencer chief economic:7.20906282183e-05
university of chicago 125712 followers:7.20906282183e-05
university new york new york:7.20906282183e-05
duration 2 yrs 5 mos:7.20906282183e-05
1 yr 7 mos location:7.20906282183e-05
skills view 15 more view:7.20906282183e-05
degree name bachelor field of:7.20906282183e-05
1 yr 6 mos location:7.20906282183e-05
5 connections have given endorsements:7.20906282183e-05
employment duration 9 mos see:7.20906282183e-05
employment duration 2 yrs 4:7.20906282183e-05
see all activity experience quantitative:7.20906282183e-05
dates employed sep 2010 –:7.20906282183e-05
senior quantitative trader company name:7.20906282183e-05
